full_part_number,section,subsection,position_details
CS3Rno digitC4,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3R): Rear insert M3 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(4): 0.76µm (30µ"")"
CS4FOC1,How to order,,Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(1): Gold flash
CS4FOC2,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(2): 0.4µm (15µ"")"
CS4FOC4,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(4): 0.76µm (30µ"")"
CS4Fno digitC1,How to order,,Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(1): Gold flash
CS4Fno digitC2,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(2): 0.4µm (15µ"")"
CS4Fno digitC4,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(4F): Front screwlock 4-40 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(4): 0.76µm (30µ"")"
CS3FOC1,How to order,,Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(1): Gold flash
CS3FOC2,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(2): 0.4µm (15µ"")"
CS3FOC4,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(O): Open back side | Pos7(C): Carton boxes | Pos8(4): 0.76µm (30µ"")"
CS3Fno digitC1,How to order,,Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(1): Gold flash
CS3Fno digitC2,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(2): 0.4µm (15µ"")"
CS3Fno digitC4,How to order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(C): 37 ways | Pos4(S): Socket | Pos5(3F): Front screwlock M3 | Pos6(no digit): Closed back side | Pos7(C): Carton boxes | Pos8(4): 0.76µm (30µ"")"
EBlankPOL2Blank1C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2Blank1R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2Blank2C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2Blank2R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2Blank3C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2Blank3R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankPOL2RM51C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2RM51R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2RM52C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2RM52R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2RM53C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2RM53R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankPOL2RM81C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2RM81R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2RM82C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2RM82R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2RM83C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2RM83R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankPOL2CBlank1C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2CBlank1R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2CBlank2C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2CBlank2R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2CBlank3C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2CBlank3R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankPOL2CRM51C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2CRM51R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2CRM52C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2CRM52R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2CRM53C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2CRM53R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankPOL2CRM81C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankPOL2CRM81R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankPOL2CRM82C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankPOL2CRM82R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankPOL2CRM83C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankPOL2CRM83R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(P): Pin | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2Blank1C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2Blank1R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2Blank2C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2Blank2R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2Blank3C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2Blank3R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2RM51C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2RM51R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2RM52C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2RM52R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2RM53C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2RM53R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2RM81C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2RM81R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2RM82C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2RM82R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2RM83C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2RM83R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2): L = 6.02mm (.237"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2CBlank1C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2CBlank1R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2CBlank2C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2CBlank2R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2CBlank3C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2CBlank3R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(Blank): Clear Hole | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2CRM51C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2CRM51R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2CRM52C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2CRM52R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2CRM53C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2CRM53R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM5): Boardlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EBlankSOL2CRM81C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EBlankSOL2CRM81R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EBlankSOL2CRM82C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
EBlankSOL2CRM82R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(2): 0.4μm (15μ"") | Pos9(R): Tape & reel"
EBlankSOL2CRM83C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(C): Plastic tray"
EBlankSOL2CRM83R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(Blank): Clear Hole | Pos5(S): Socket | Pos6(OL2C): L = 11.48mm (.452"") | Pos7(RM8): Boardlock + Front Screwlock | Pos8(3): 0.76μm (30μ"") | Pos9(R): Tape & reel"
EGPOL2Blank1C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(G): M3 | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(C): Plastic tray"
EGPOL2Blank1R,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(G): M3 | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(1): Gold flash | Pos9(R): Tape & reel"
EGPOL2Blank2C,How to Order,,"Pos1(): Fixed value | Pos2(): Fixed value | Pos3(E): 9 size | Pos4(G): M3 | Pos5(P): Pin | Pos6(OL2): L = 6.02mm (.237"") | Pos7(Blank): Clear Hole | Pos8(2): 0.4μm (15μ"") | Pos9(C): Plastic tray"
